work_id,track_id
1154,9155374
1154,19209489
1158,1256807
1158,16685827
1182,250114
1190,1001096
1190,1437695
1207,115588
1218,13921877
1221,9084020
1244,1569217
1245,1520432
1250,17428476
1250,17918247
1253,14250293
1253,16677246
1267,13982
1267,3097826
1270,12758667
1273,299739
1273,19272691
1281,19399345
1281,20028173
1303,13232
1318,250248
1340,2874604
1340,3143759
1340,10889995
1353,552116
1353,868386
1353,1164056
1353,15484575
1355,586193
1358,12392876
1366,652426
1385,1706712
1385,18295603
1385,18931797
1385,19218485
1385,20301063
1394,2459341
1394,2984299
1394,3706746
1394,12150663
1394,12656177
1407,2084688
1407,17848306
1423,1526574
1423,1939157
1423,2000698
1423,2445872
1423,19720883
1423,20387987
1425,718092
1430,36788
1441,1407099
1441,1792413
1441,13616718
1444,1508394
1458,557097
1458,581396
1458,1075681
1472,2490127
1472,2751231
1472,11148069
1481,192066
1495,19656503
1512,843675
1512,1902792
1512,18329192
1513,14280791
1522,810849
1525,18026710
1527,3956804
1533,18854403
1535,19159707
1540,1084157
1549,11894
1552,6281878
1552,19682325
1553,228947
1553,9329399
1568,17318674
1568,18655222
1605,250534
1607,832984
1607,1334897
1607,12668040
1610,17801642
1630,250571
1630,856512
1650,1811448
1652,1281108
1658,19558545
1659,3746323
1659,11836215
1663,418836
1663,1378149
1663,1550581
1673,12317012
1673,15276581
1679,13735146
1679,17234725
1682,984270
1682,1704964
1684,2950725
1693,17848004
1697,1592082
1697,20028174
1711,2457864
1711,14900992
1718,10485252
1718,19166336
1729,3258028
1731,1234002
1741,19406763
1741,19495415
1741,20029273
1741,20081291
1746,929778
1746,19413933
1765,491772
1769,19747834
1776,16297125
1776,16297126
1793,20028539
1800,12114528
1800,19258476
1801,309660
1801,1063029
1801,1201685
1801,1839965
1820,20028534
1833,19058
1833,12686994
1840,914633
1840,1160735
1843,16086326
1848,9198933
1867,2489956
1876,602160
1878,1597046
1883,4005394
1892,1515542
1892,9717460
1896,20505
1896,3158620
1903,12465105
1903,12465198
1907,2370015
1927,9235916
1927,10873831
1936,2373670
1939,592748
1939,1253502
1939,1559648
1945,250809
1945,1153674
1945,2459622
1945,18146632
1953,685942
1969,1154739
1969,13368724
1975,216469
1975,18103524
1982,250850
1985,871999
1986,1539660
1986,13288925
1994,1117623
1995,11696573
2010,2445147
2011,2489971
2011,19648473
2017,9485
2017,2550798
2017,10875849
2027,1408970
2031,1878731
2047,19077155
2050,950270
2050,17900243
2058,487506
2066,3288288
2066,20526814
2082,20316652
2087,15166726
2091,19692606
2099,15147
2099,884476
2104,17425564
2104,17944330
2114,1154607
2130,1220593
2132,251002
2139,5819382
2139,19804318
2148,19396008
2160,16322948
2166,964586
2168,2150961
2168,16078516
2174,2295910
2174,12715655
2178,18849681
2182,1822179
2182,9522701
2182,19218386
2187,17563208
2189,18119400
2190,251053
2193,251057
2199,1023068
2199,1059730
2199,2942868
2208,472874
2208,11601422
2208,20028203
2213,11468269
2225,14305717
2227,19704
2227,1411881
2231,16193340
2231,20028536
2236,1040384
2236,2462219
2247,1180193
2249,1234282
2254,1175235
2254,14916602
2254,18676207
2254,19575303
2264,19124106
2266,1684583
2266,10390364
2267,13084399
2279,1898338
2279,20285162
2282,12758682
2319,3092712
2325,19134710
2326,20028606
2334,8733
2342,469518
2342,1282027
2342,18033873
2343,12668071
2349,15503940
2352,19711581
2361,560338
2361,10964714
2361,12020049
2366,2979
2366,12656
2380,9678153
2380,19575304
2380,20028528
2385,12658
2406,44297
2420,852251
2420,18581234
2422,1624916
2422,17860222
2427,5711266
2447,1098951
2461,19103845
2467,305682
2488,3091428
2488,9235899
2489,1876973
2489,12260973
2505,365931
2505,429692
2505,1146922
2505,1395780
2505,1651268
2505,12759649
2505,14293689
2505,19477948
2507,921843
2510,18821247
2514,553400
2514,841622
2522,13605317
2540,560214
2544,17847905
2568,50398
2569,11438071
2586,5477557
2625,19212119
2625,19296700
2625,19296720
2626,1913060
2626,13579172
2629,251538
2643,629205
2644,12575473
2645,251550
2645,1546451
2661,2295917
2664,9195891
2664,9679161
2668,19722109
2668,19970266
2669,2559986
2671,11763894
2674,2443584
2674,5785443
2677,3251777
2677,19702780
2677,20028802
2679,10906
2679,11590194
2687,19399390
2700,6320316
2700,18655308
2704,3739528
2707,1588532
2720,1902624
2773,2072465
2778,1077214
2778,17939769
2800,1421452
2843,13191923
2843,20224241
2852,12732683
2863,12332171
2864,606837
2879,6248494
2883,1914
2883,39368
2888,571229
2896,623062
2913,12757006
2936,1894371
2943,18114843
2974,1654921
2974,9064765
2982,1512244
2982,2256821
2982,13229383
2982,19272694
3001,19738521
3025,12516
3047,1404706
3047,2141541
3093,20141043
3114,984996
3114,13276503
3136,17341952
3146,13610582
3146,18891073
3214,2097
3214,12015418
3217,19969191
3248,17944026
3256,3213
3258,5962916
3258,10089172
3258,10089173
3258,12554930
3258,14334259
3270,17449583
3286,17296734
3295,1307999
3313,29684
3313,5578369
3332,19077165
3338,13284946
3338,14282969
3350,2550370
3366,12259932
3366,19971892
3366,20028294
3377,14282661
3384,3091704
3409,1606435
3414,666655
3426,251896
3431,44166
3444,6347098
3474,2340877
3474,5967514
3474,13388963
3483,1871311
3527,15432116
3533,12115191
3535,13597298
3542,1895049
3566,1177293
3566,14348732
3566,18245523
3566,19340208
3566,20563324
3576,600788
3576,18727094
3580,11124110
3587,12764634
3597,2174211
3597,17860226
3597,18544144
3597,19078757
3601,251992
3601,13655756
3618,252004
3626,18383261
3631,1298941
3639,123212
3669,17984493
3689,6054569
3705,3156405
3759,13404063
3763,815176
3763,1417533
3772,20029048
3780,8301
3780,6281836
3789,1283947
3809,51571
3817,16405788
3832,1792935
3832,2187530
3832,2331751
3832,6318559
3840,19296708
3851,1738259
3860,6012924
3860,13374983
3860,13420476
3860,18624647
3873,12445803
3889,603901
3889,866245
3889,11591639
3908,923402
3920,18172811
3920,20117766
3931,12705344
3946,20120218
3947,19702925
4001,2499582
4007,483398
4011,1208966
4012,20350412
4028,944596
4028,20395492
4032,3288734
4032,17784013
4033,17255419
4033,20028531
4047,3092798
4071,2140021
4071,14289597
4076,6018479
4079,421535
4079,3485812
4081,13875837
4094,18877749
4095,13312
4095,1452321
4122,1512361
4123,488109
4123,555046
4123,3950706
4134,2596525
4157,17449584
4157,19995186
4182,275563
4182,14901075
4182,14901076
4182,18007830
4197,940045
4208,1542070
4249,15093731
4267,37925
4277,10748326
4278,5978268
4282,11601483
4282,13513818
4282,15756150
4282,19137481
4282,19427666
4286,1325309
4316,2038565
4317,1219423
4336,1520866
4342,47014
4342,2068165
4342,9046428
4342,14207351
4349,16355846
4367,18713340
4368,19791796
4384,13888212
4395,11996883
4401,6075270
4462,17032782
4498,12371878
4514,19300185
4581,14212442
4581,14346775
4631,14855
4640,18755019
4656,910940
4656,20395521
4690,15166729
4701,3794231
4705,1580637
4705,15535041
4731,5989846
4734,989511
4742,11967723
4818,4608108
4823,480569
4827,18007834
4827,20028411
4855,31851
4858,1218067
4858,13387449
4858,19509066
4859,252877
4859,9720075
4948,2363674
4955,13284949
4965,11910231
4974,10912172
4987,9920476
5003,17494212
5032,9193351
5092,15106322
5092,18890418
5094,19474681
5112,19212034
5183,253072
5205,1475006
5205,1509614
5237,15084998
5245,35622
5245,973725
5245,20563314
5259,253126
5277,9197794
5277,19377464
5337,529625
5360,12113593
5360,20269837
5488,2365746
5490,1169715
5491,10382
5491,1414504
5491,9294959
5507,18126398
5526,2295867
5551,47001
5551,121506
5551,2365968
5551,3493798
5598,11373061
5606,1857698
5625,6122136
5675,1507967
5675,5734859
5695,11349715
5712,2747258
5719,18859835
5726,10485259
5726,18194163
5726,18757104
5726,18757105
5726,20035760
5734,1180033
5748,979746
5749,19516431
5749,19694730
5749,20028612
5749,20035700
5749,20216856
5759,714153
5763,1440420
5763,11972469
5763,19639613
5774,5982690
5774,12038298
5800,253432
5803,17821195
5806,9045180
5814,662554
5818,12954119
5838,846799
5838,2551270
5838,3145616
5855,16329710
5864,18114233
5889,2477766
5907,2515572
5907,3007933
5923,1459906
5935,816296
5935,1271296
5935,1316539
5942,28918
5955,18319303
5968,20029026
5971,12677709
5984,988068
5984,19397799
5987,3253617
5987,16343312
5991,3653494
6051,19197373
6101,458314
6125,1716820
6131,1436692
6131,3092868
6157,10079343
6157,19184215
6190,694566
6197,28351
6212,253721
6216,17299413
6229,10187987
6229,13299166
6255,12422990
6267,11011457
6280,17522505
6293,1642923
6293,20027498
6297,6242274
6303,19272692
6351,1275354
6351,6076107
6351,16536979
6368,17219151
6368,18737310
6379,17878850
6413,1608535
6413,20350415
6423,5825693
6423,15209765
6460,253859
6502,1131553
6535,5477555
6554,2465300
6554,10957352
6554,17916442
6564,11553878
6564,18644053
6564,20216990
6566,6046357
6584,9366314
6584,17584321
6597,1105619
6597,12910303
6597,19268759
6601,3273878
6608,798368
6610,9964159
6617,11515
6654,20526822
6685,1888963
6692,5822905
6692,17884578
6694,17772701
6759,697893
6759,9365453
6771,1301027
6775,2500196
6775,3298427
6814,19296716
6815,13255783
6823,3572772
6827,11932380
6838,12714205
6838,12758675
6838,19127826
6873,19711607
6873,20029265
6875,1751129
6875,1902555
6881,10939991
6895,19216355
6930,13426862
6933,19036996
6938,1036440
6940,19521532
6946,10748334
6947,9952911
6954,13527963
6993,1808714
6993,12668070
6996,441307
6996,18647633
7033,960440
7033,19402614
7036,908560
7058,17766926
7058,18245052
7058,18820560
7065,12209379
7074,19808350
7148,948134
7148,1318295
7161,19101187
7190,1487092
7191,315092
7206,858112
7210,37995
7215,6322934
7215,10948947
7221,17884784
7234,455971
7234,990299
7237,19413921
7260,18824494
7273,254451
7273,18757450
7274,3327441
7274,17593077
7282,16076878
7287,9201704
7302,237240
7311,3653379
7323,797510
7323,11971747
7323,18933714
7333,1117191
7333,17633892
7335,17792379
7356,27298
7356,579439
7356,9050609
7367,3288845
7383,19124113
7385,49006
7385,630689
7385,11889582
7400,19183068
7400,20210062
7404,11432647
7406,833173
7406,5756443
7429,19682324
7441,17792118
7441,20025497
7475,11761648
7498,254581
7509,37286
7543,2101681
7543,2155717
7543,3900116
7543,19692585
7549,254618
7549,20028231
7561,945356
7582,538192
7596,20454935
7618,2288184
7618,9934517
7636,309986
7654,11831170
7654,20395342
7658,15150312
7672,2933013
7672,6310029
7672,20025500
7682,13613099
7707,16594337
7707,17449586
7707,17632822
7714,15479541
7719,455990
7719,637891
7719,2598748
7725,3252356
7749,20343990
7757,794547
7757,13431534
7757,18017584
7769,13109767
7786,1000596
7786,1555783
7786,12279722
7788,17769685
7788,19009460
7815,455816
7815,603614
7815,635014
7871,20028312
7886,1061591
7945,852752
7957,14196353
7994,2131064
7998,19064762
7998,19476636
7998,19690479
8008,18201468
8031,995410
8046,19377534
8176,254835
8178,1117182
8193,816991
8193,18305307
8226,9764703
8226,19496553
8494,3326897
8494,3380907
8494,4605392
8494,5965839
8494,5968919
8494,5982713
8494,5994664
8494,9936893
8494,13426789
8497,2040231
8497,2043364
8509,5184361
8665,851559
8665,11623345
8823,12262837
8839,5998161
9058,19101180
9068,20028667
9314,1308043
9500,16351837
9562,626023
9562,2101938
9562,18675698
9575,1262941
9575,6123888
9980,16303662
9997,6056579
9997,20081102
10022,2445112
10026,5787905
10055,2638478
10055,6039585
10151,1139738
10201,713375
10201,1336763
10201,10938747
10300,2178725
10300,5761975
10300,17711065
10481,10333856
10481,19665823
10629,15338002
10688,1671567
11025,6015852
11025,19276064
11240,15104317
11264,9277104
11318,2552665
11318,20279061
11377,17299785
11424,6052944
11543,652378
11543,791174
11543,1489603
11543,3765080
11623,567840
11623,18614300
11771,5990625
11847,13236939
11917,10406457
12284,2457878
12379,18800459
12392,5999515
12392,10247288
12475,2381545
12475,3184627
12527,1229112
12527,16835443
12533,2586144
12533,14297404
12602,6041961
12614,2069413
12614,13218014
12639,13253814
12727,12721119
12728,11586652
12806,1809546
12806,20338417
12828,17104294
12828,17711937
12828,18020987
12928,11930349
12928,20160332
12934,631907
12934,19682851
13043,910932
13200,17425535
13242,11989209
13289,39448
13289,1176859
13289,1485476
13289,19413919
13289,19587258
13426,1386773
13452,1175373
13473,9720148
13473,17909656
13602,1981
13665,255235
13931,13439905
14008,2698
14040,5807538
14090,20329232
14112,2170684
14112,5960415
14112,5992009
14148,6077001
14233,19587255
14247,854707
14272,933785
14301,11432113
14301,13112716
14301,20216845
14305,372479
14305,11141046
14334,11355484
14355,5520
14387,3380994
14528,11951439
14786,10937025
14786,12682321
14786,17936400
14841,13959646
14857,13888211
14889,4137965
14946,12018
14958,6267193
14962,856493
14962,1031269
14976,1791649
14978,1719059
15086,13829774
15101,9720114
15127,895246
15127,12664800
15242,797857
15242,2265517
15296,10390333
15296,20454977
15449,2311
15500,1620533
15562,18003920
15757,14149632
15821,284299
15821,1765063
15837,3242342
16064,12658785
16075,12669
16129,19847923
16282,13411063
16314,255974
16314,368946
16314,2505606
16337,6041219
16356,255992
16483,256040
16483,1036403
16497,28224
16588,956908
16711,12486189
16743,1541671
16766,4141752
16891,5663630
16998,1495763
17042,682038
17144,19244704
17209,2245840
17218,16467908
17263,6289128
17425,13400662
17426,55297
17444,19681995
17485,15928034
17559,20436943
17690,318333
17920,10079412
17938,20081042
17975,30393
17993,857466
18135,1152806
18135,20471177
18152,957293
18243,1359057
18309,968416
18309,1408945
18309,1704830
18325,1513782
18325,12107938
18363,20027431
18363,20210013
18367,12868800
18432,16355847
18469,8760
18469,11839970
18472,5925235
18501,824747
18501,19682899
18567,6277537
18616,19211996
18627,11215
18634,20426654
18710,19711605
18749,5925894
18804,15024326
18851,20446243
18873,383233
18885,20338439
18993,256901
19012,12857842
19092,1342186
19093,2330206
19097,10997954
19106,2340485
19149,3746360
19182,10185501
19182,19738437
19198,11916047
19228,352424
19228,17345584
19228,18932419
19274,2188228
19274,14252083
19274,17820303
19302,11436715
19306,17771894
19327,1742586
19452,19959643
19452,20114340
19495,2131977
19495,12543777
19496,937328
19510,900171
19586,1811375
19586,17366606
19601,435661
19624,15535237
19664,15221100
19725,3620139
19757,12523701
19813,17994595
19946,587810
19946,1482818
19946,14197297
19946,18238508
19946,20177708
20037,257296
20277,19197076
20299,17769689
20333,11436700
20404,601529
20404,13810061
20416,895132
20416,13767439
20416,19558543
20454,11039267
20454,17970510
20475,11552554
20475,11552575
20656,1847976
20656,10574047
20656,13437164
20670,784328
20680,569524
20718,257512
20786,2513666
20922,6241164
20956,1085252
21009,11685848
21060,786630
21060,2028914
21060,2036196
21060,5960529
21060,5986826
21104,12800143
21130,17990093
21258,13897513
21258,16355872
21295,13596008
21398,1597961
21398,3009130
21401,497573
21407,18003949
21442,14358466
21444,602476
21444,13596334
21629,12912049
21843,257888
21974,6037013
22024,13498000
22232,3259151
22307,15481052
22317,665979
22317,17310081
22368,843036
22400,9198450
22445,10079422
22464,14346767
22465,258104
22539,2133068
22572,951507
22693,1658389
22710,12333997
22721,5749946
22766,575071
22771,5747439
22820,1046448
22921,645830
22921,856564
22921,1366803
22921,3255431
22921,11437382
22921,14951617
22939,10548
22968,15385695
22984,11948687
23079,258308
23090,32186
23177,397410
23177,1169312
23200,12201979
23256,19171027
23402,12805049
23529,9772261
23622,623560
23674,258485
23696,9553685
23823,17595414
23892,12017
23892,806484
23964,6269209
23964,17864289
23979,3940292
23979,15485531
23990,672329
24082,258623
24121,15077246
24143,13631669
24143,13642478
24187,1058774
24208,2188102
24208,14140151
24257,13654049
24267,16362260
24416,1613043
24700,649874
24700,2631574
24700,10916225
24736,1792348
24746,12668
24746,553263
24856,11563111
24856,11761641
24953,4850
24953,27604
24953,14266248
25000,12658778
25059,11774934
25059,19692638
25119,710855
25119,14506501
25131,2573411
25393,12895230
25448,864629
25461,11349716
25494,15383668
25497,14281509
25521,17604827
25553,4591517
25607,3258029
25612,1091640
25737,1324080
25739,20387981
25807,17566001
25840,18007838
25912,19211595
25934,11835929
26037,1169282
26108,16072314
26142,2173421
26142,2511108
26142,19505196
26143,11757809
26143,18800470
26143,20028634
26224,1175392
26224,1784642
26318,1383003
26467,18347202
26574,10879392
26587,17420847
26606,1520418
26606,12555168
26629,20190383
26639,6069894
26667,5984238
26707,19682905
26741,17366893
26756,2362298
26816,871625
26816,12741356
26847,20071640
26847,20375967
27090,847289
27090,1537923
27181,12058919
27204,1389189
27207,636468
27231,14348770
27231,16075498
27452,360908
27452,1067405
27492,18562300
27500,12262780
27507,979421
27513,19928256
27676,18675822
27714,44387
27812,16344112
27873,11468446
27900,9956508
28071,2381442
28131,19212192
28156,2957564
28156,17449582
28239,2133114
28303,1536690
28303,12806830
28517,2287240
28522,12158938
28537,18106817
28756,19808357
28763,28346
28787,1543448
28841,173562
28841,984279
28955,12572305
29159,12879039
29207,12905999
29272,5763474
29313,1043521
29435,260308
29564,260341
29583,993648
29583,1689625
29583,1763018
29583,3223843
29583,9918230
29595,10482003
29809,15412489
29809,16375725
29840,15296769
29932,6318025
29932,9048068
30104,10936773
30108,3258032
30222,652074
30317,5509045
30389,1507962
30701,1530267
30737,18916747
30754,3659611
30754,10092207
30953,19005181
30972,1454073
31087,6289010
31151,10290175
31193,5598
31202,17504230
31204,1828473
31204,19362705
31274,574284
31274,20097739
31496,2498553
31510,14212434
31599,3091649
31690,2579819
31697,13234536
31786,1761021
31786,12095675
31799,531672
31803,1260399
31803,9066334
31818,4591504
31934,1585773
32251,2141575
32251,9098094
32251,19358731
32293,15338914
32395,19639620
32682,20002590
32687,1654151
32687,13857639
32706,1002102
32734,16988023
32796,19719732
32837,613636
32842,2751454
32842,14234671
33011,20269819
33197,933507
33276,16195037
33425,1102217
33425,13503970
33425,19764263
33554,3242307
33554,19077195
33738,1191590
33738,1276590
33738,12717891
33746,866250
33759,1407066
33832,6089478
33888,1361763
33904,13287695
34008,2317910
34008,10079460
34026,1009531
34065,6155775
34065,19748078
34066,13109728
34072,18931830
34192,6047561
34273,1229114
34273,1971369
34320,3256030
34460,11948726
34484,900583
34594,261552
34623,1057489
34737,3277453
34740,1048910
34771,24350
34771,261568
35632,10879395
36037,261740
36037,1350034
36060,12670328
36073,5983424
36073,13959744
37202,1527173
37448,6288899
38394,12246913
38673,3250909
38736,18169091
38982,19432020
39005,5835618
39005,17714446
39080,15433780
39350,1572946
39350,2076824
39350,10386814
39398,501259
39398,948189
39401,11336786
39589,2724515
39681,1742901
39729,2145898
39729,18219409
39781,603126
39781,1724565
40106,19904235
40253,2143286
40253,3262073
40253,6059496
40300,4575782
40369,869057
40599,11064
40770,817504
40770,1098742
40770,5999172
40817,2565985
40817,10083507
40817,18048725
40947,2389585
40947,4238824
40947,12656619
41207,13286041
41235,10262549
41235,11488215
41405,5756872
41405,9197139
41532,3297517
41693,1403633
41693,13390088
41781,12727980
42247,2096286
42247,4338180
42495,1974670
42495,2001009
42495,2012813
42495,2565857
42495,2627214
42495,2729863
42495,5992741
43079,16911016
43558,1117860
43585,1036496
43640,1999861
43640,3261856
43730,19702799
44189,2746181
44284,873295
44340,1023925
44419,2741627
44465,2203118
45016,13513733
45016,19473422
45419,11489669
45514,6094883
46280,16101177
46795,2742256
46908,2938720
46908,5947808
46908,6269254
46940,6053479
47036,5998340
47793,2003770
47902,3289193
47978,1911708
48196,2150763
48196,4969326
48216,693335
48742,19906321
48751,3092466
49043,3380400
49139,5742414
49657,17884752
49657,19377536
49696,18951
49696,12091809
49702,806141
49702,12585954
49786,4051885
49786,9363271
50269,609884
50502,12012613
50592,5924890
51315,17435355
51559,5991715
51559,12015758
51689,2032261
51689,2093565
51794,15478421
51939,11976258
52152,16344628
52390,967898
52390,15965400
52881,3242360
52940,1354421
53059,14196367
53064,3398172
53687,1944632
53687,3271641
53687,11024256
53687,13086294
53718,11759165
53763,6124052
54193,5942511
54245,16281
54955,12741323
55102,1757683
55107,1612978
56031,1811452
56265,5994713
56488,264554
56917,12843490
57446,2012312
57446,2023385
57614,10748369
58882,12167143
58882,19692666
59063,16349922
59983,5795509
60086,2891022
60649,11982981
61222,2446474
61451,681321
61451,11429476
61471,15410103
62056,4039845
62465,42878
62465,265067
62871,15928037
63441,11600156
63524,10979914
63846,5985486
63846,12669828
63846,13985984
63846,19738514
63854,19566614
63903,18026688
64442,11123853
64866,6033061
65535,19906727
65904,3093167
66220,19178338
67681,1515862
68727,19970712
68979,19402623
70260,2197821
70260,5735329
70260,5991280
70260,5998514
71242,824483
71242,2130160
71242,11457203
71985,2450982
72889,13246300
73487,20028221
75606,2135338
75845,17449588
75845,19209470
75861,13625528
75861,16355534
75889,13252495
75972,12587758
76048,19165353
76497,13763145
77848,27268
78189,19808710
78731,3296982
80482,12887265
80482,17866292
82316,484670
82334,3094116
87963,448375
88562,2000347
92457,5964484
95204,1427485
95247,10872959
98432,2199794
108068,17430316
108844,3682402
108844,18152470
109626,1169830
109977,954561
109977,1052451
109977,18106424
113610,1936133
113610,2003855
113610,2040228
113610,2108817
113610,2333849
113610,2444041
113610,2444063
113610,2444082
117529,17972255
119981,2141572
120337,20028525
121834,11504464
121961,17425391
123051,18577800
123506,2626449
123506,11944647
124998,6265453
125131,15131230
128388,3251694
131461,1944693
131461,1956221
131461,17845456
133205,6268760
133470,1101892
133595,703984
141404,19656511
143836,5993778
144306,5801882
144306,20028763
144350,9289870
145715,1549789
145747,1900786
146404,19377535
147010,20028266
148178,317335
148178,18119413
149519,670990
151349,3327337
151800,11468684
151911,6288830
151915,54543
151915,3007941
154497,11349779
157921,17595260
157921,19272706
160223,2219781
160533,19730464
165030,19179238
165163,3746389
165172,11516391
168452,9014074
168688,19303351
169648,16026325
173753,14180400
186146,841530
186146,18755171
186853,1175855
190278,15426177
190503,16045741
196701,6320065
196701,11827297
196701,14140139
198388,12672337
200061,12339889
202390,4010279
210482,2514255
210506,500290
210506,944998
210506,12739932
210506,16355956
212460,18735894
213020,18751909
215532,2733550
217768,20029286
219982,20002561
219982,20337851
221346,2725842
223304,13609560
223578,15926524
223578,19720134
223578,20029033
223578,20110602
232540,2160095
232540,11511962
232540,11511963
232540,19473424
234341,1802388
236121,10370520
238980,3956803
241173,18644721
242267,12711934
242281,19272710
242579,301463
242613,10961394
244690,49911
246649,2511628
248045,284433
249366,19245128
249730,2446330
251049,16672238
251049,18931811
254888,19124115
255228,3834526
258726,12159608
258726,18008967
260043,19969041
261067,1541711
262452,993901
263884,3290337
266794,2400640
270726,1565848
272575,1498661
272840,20144350
273063,3343014
275860,12549260
285864,12228490
285864,14552188
285867,19482136
285871,3776967
285878,1493610
285896,11015836
285896,12249052
285897,19168733
285901,266772
285905,1468197
285912,1238968
285927,1545960
285927,3291854
285927,19682798
285927,20029030
285933,17630957
285933,18893065
285935,2751232
293846,11433639
326425,19681440
463643,19266946
471944,16210119
472257,19967522
473458,12307549
476481,20563322
477698,951394
480931,18889418
484579,6264018
498099,1523488
498829,12476523
505827,19129367
516572,11427642
526056,5960420
526338,6066742
579056,17652369
594703,9221852
604210,2727228
610339,11000054
610339,19916681
611436,653232
611509,6108888
611509,13805107
611509,17864180
614838,5991602
614838,13642967
618886,1887974
625972,9976348
636345,1523877
636345,2748489
637560,20028284
641721,2459626
641721,6225237
645116,2550416
651214,27318
651214,20310793
651661,388644
656908,19063470
657307,18080283
657400,3400817
657414,840625
657414,19244841
657418,1540188
659091,2597523
680797,6103590
681153,568811
681161,254033
681161,1852798
682976,11949435
684132,5756948
685302,11562291
685302,17030638
691378,12336281
691378,12878596
691378,13642408
691378,14318118
691695,2740790
692886,6264285
705987,12333656
706087,17367718
708538,1190892
729250,5832594
740145,16344658
741534,18577811
746799,19124109
753935,19501358
754874,1200666
762969,19906749
762969,20216819
763930,13234228
765289,12758904
774582,11352786
774582,13110481
774582,13177617
780445,996891
790302,19809165
792935,4573884
794315,6089526
798730,822502
802757,15210076
803147,17866283
803782,13995250
803782,16067830
803782,19262114
811361,2148306
811361,6064515
811361,6077561
817465,20471196
819074,944502
819256,1537749
819256,14037231
819256,17689785
819256,20028744
819256,20199477
825342,13292385
825573,13293165
826584,5739262
826757,10084716
827171,12265107
843443,677566
843445,1405911
843694,885368
857561,10310488
858825,1354436
858825,17443039
861214,448891
861214,20388004
866318,1810177
866516,15282331
872737,665702
872737,2246054
872737,6023610
872737,10482015
872737,11948626
886372,3416235
886539,13274662
886539,13286430
896664,554455
897052,6029394
899469,9192088
900006,10357851
900948,12252347
901251,15387752
901668,5823750
904866,2292807
905423,15409337
905423,18677467
905552,624389
909455,20349530
909988,4518648
910140,2638424
914022,12849337
915101,18003315
917609,13157396
922017,1444564
922017,1593795
922017,3093629
923742,2450985
927176,12724288
934109,6057040
940309,2594988
940377,1766285
946163,1955256
946163,2023850
946163,2073513
946163,2074192
946163,2376946
946378,2052168
948714,20028267
949026,1141517
949449,19711573
949491,2559994
951101,15297632
952647,18857007
958113,19495019
965809,5176605
970340,12000321
970670,549776
971472,20028618
974783,19967501
974783,19967503
977001,11479742
982867,12037742
982867,18893393
989647,19496539
989647,20028192
991302,1141651
991302,19378515
994333,18577810
1001985,17924503
1002200,1108812
1005766,1569686
1006751,11996894
1010213,20028240
1010875,2573401
1010875,2582555
